active_risk_flags,feasible,first_action_delta_from_reference,primary_risk_family,score_delta_vs_conservative_stabilize,score_delta_vs_zero_bonus_winner,step,template_name,violation_count,violation_field_distribution,violation_reason_distribution,would_beat_zero_bonus_winner
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10708333255102243,641,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09995833255102238,641,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10195833362390594,641,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10670833299805726,641,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10858333299805734,642,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10708333255102243,642,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09995833255102238,642,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10195833362390594,642,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10670833299805726,642,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10858333299805734,643,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10708333255102243,643,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09995833255102238,643,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10195833362390594,643,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10670833299805726,643,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10858333299805734,644,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10708333255102243,644,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09995833255102238,644,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10195833362390594,644,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10670833299805726,644,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10858333299805734,645,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10708333255102243,645,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09995833255102238,645,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10195833362390594,645,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10670833299805726,645,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10858333299805734,646,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10708333255102243,646,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09995833255102238,646,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10195833362390594,646,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10670833299805726,646,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10858333299805734,647,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10708333255102243,647,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09995833255102238,647,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10195833362390594,647,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10670833299805726,647,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10670833322365103,648,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10520833277661612,648,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09808333277661607,648,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10008333384949963,648,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10483333322365096,648,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.09287499995737303,649,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.09137499951033812,649,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0400000035762787, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,-0.0027500007152556627,-0.09225000022559382,649,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,-0.013375000789761615,-0.10287500030009977,649,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.09099999995737296,649,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.09287499995737303,650,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.09137499951033812,650,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0400000035762787, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,-0.0027500007152556627,-0.09225000022559382,650,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,-0.013375000789761615,-0.10287500030009977,650,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.09099999995737296,650,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10670833322365103,651,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10520833277661612,651,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09808333277661607,651,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10008333384949963,651,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10483333322365096,651,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10670833322365103,652,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10520833277661612,652,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09808333277661607,652,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10008333384949963,652,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10483333322365096,652,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10670833322365103,653,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10520833277661612,653,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09808333277661607,653,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10008333384949963,653,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10483333322365096,653,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10670833322365103,654,conservative_stabilize_dry,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.050000011920928955}",canopy_dew_lt1,-0.00187499999999996,-0.10520833277661612,654,conservative_stabilize_high_vpd,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.005250000000000088,-0.09808333277661607,654,conservative_stabilize_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",canopy_dew_lt1,0.0032499989271165264,-0.10008333384949963,654,conservative_stabilize_canopy_dew,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0015000004470347994,-0.10483333322365096,654,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""dew_risk"", ""humidity_or_dew_risk"", ""canopy_dew_margin_lt1""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06}",canopy_dew_lt1,-0.0033750004470348705,-0.10670833322365103,655,conservative_stabilize_dry,0,{},{},False
